track_id,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_year,release_decade,market_region,playlist_category,artist_tier,streaming_platform,release_year_raw,release_year_clean,clean_decade
23IJ5wLRhEZ9DOuia5mPiZ,The Who,65.0,381626.0,True,0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,4,hard-rock,2017,2010s,Europe,Focus,Established,Spotify,2017,2017.0,2010s
7HziDJrMMjIIt9mw2fJ7u1,Charlie Brown Jr.,35.0,139106.0,False,0.314,0.951,2,-5.056,1,0.0723,0.000519,0.0121,0.207,0.708,129.765,4,hard-rock,1993,1990s,Asia Pacific,Workout,Rising,YouTube Music,1993,1993.0,1990s
0Om3atUNbAqVJexASXyKqH,Raimundos,35.0,204672.0,True,0.465,0.971,8,-2.722,1,0.0932,0.289,0.0,0.912,0.649,129.216,4,hard-rock,1960,1960s,Europe,Top Charts,Rising,Amazon Music,1960,1960.0,1960s
5PvFiy6gfcrs6n4ki8vFqS,Mastodon,0.0,320507.0,False,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4,hard-rock,2016,2010s,Europe,Workout,Emerging,YouTube Music,2016,2016.0,2010s
1PeK7RHMVNGwxIJDxhvwGq,Los Miserables,35.0,240882.0,False,0.587,0.827,2,-5.156,1,0.0584,0.00405,0.00203,0.0957,0.753,90.064,4,hard-rock,2006,2000s,Europe,Workout,Rising,Apple Music,2006,2006.0,2000s
67q0QsfLcTa2SqhP2wQbia,Guns N' Roses,61.0,192666.0,True,0.615,0.902,1,-7.232,1,0.0331,0.464,2.44e-05,0.15,0.909,135.46,4,hard-rock,unknown,2000s,Europe,Mood,Established,Tidal,unknown,,
6i4Qi1mJxXjqNIL9HfJhRs,Guns N' Roses,70.0,462093.0,False,0.336,0.787,10,-8.803,0,0.0732,0.0793,0.0648,0.32,0.383,140.003,4,hard-rock,1964,1960s,Middle East & Africa,Top Charts,Superstar,Spotify,1964,1964.0,1960s
2fB4EWHpiADO2Bv2Dzenmi,Raimundos,40.0,130116.0,False,0.472,0.965,1,-2.9,1,0.101,0.103,0.0,0.835,0.83,176.062,4,hard-rock,2012,2010s,North America,Discover,Rising,Spotify,2012,2012.0,2010s
1q9uTG5Iefik70vEI3NuVF,Styx,0.0,265760.0,False,0.291,0.286,2,-9.854,1,0.0276,0.581,0.0,0.0876,0.081,83.094,4,hard-rock,2019,2010s,Latin America,Party,Emerging,Apple Music,2019,2019.0,2010s
2KKLuHN6zDxVnWtFKO8vo4,Iron Maiden,65.0,351026.0,False,0.324,0.667,4,-5.373,0,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503,4,hard-rock,2022,2020s,Europe,Discover,Established,Apple Music,2022,2022.0,2020s
71SvEDmsOwIWw1IozsZoMA,Journey,73.0,201693.0,False,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4,hard-rock,2012,2010s,North America,Mood,Superstar,Spotify,2012,2012.0,2010s
4DMKwE2E2iYDKY01C335Uw,Kansas,76.0,323000.0,False,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,hard-rock,2011,2010s,Europe,Mood,Superstar,YouTube Music,2011,2011.0,2010s
1hqiUgSEsjZlpQPZ85I61N,Charlie Brown Jr.,47.0,290200.0,False,0.724,0.646,11,-4.495,1,0.0658,0.0977,0.179,0.0647,0.824,143.674,4,hard-rock,1990,1990s,Asia Pacific,Workout,Rising,Spotify,1990,1990.0,1990s
799XxzSlWNYkuWJxUbuGnF,Metallica,69.0,514479.0,False,0.538,0.868,4,-7.357,0,0.0377,0.000599,0.482,0.199,0.556,105.164,4,hard-rock,2012,2010s,North America,Party,Established,Apple Music,2012,2012.0,2010s
7a07LwoTEqMdngkepQaAsO,Fiskales Ad-Hok,35.0,191000.0,False,0.261,0.955,5,-7.461,1,0.0568,0.00112,4.96e-05,0.15,0.532,157.168,4,hard-rock,2007,2000s,North America,Mood,Rising,Apple Music,2007,2007.0,2000s
4Y3WqmBWmG23thvU9xEhMv,Faith No More,67.0,186960.0,False,0.506,0.554,10,-6.743,0,0.0339,0.339,0.000355,0.112,0.375,124.724,4,hard-rock,2013,2010s,North America,Party,Established,YouTube Music,2013,2013.0,2010s
2rg5wrJAvnqqrYs501kWmw,Raimundos;Oriente,35.0,311893.0,False,0.607,0.904,1,-3.476,1,0.068,0.414,0.0,0.435,0.789,97.052,4,hard-rock,2007,2000s,Latin America,Top Charts,Rising,Amazon Music,2007,2007.0,2000s
4BG5z09kr5M1CVla6MQmcO,Asia,0.0,284000.0,False,0.29,0.884,9,-5.71,0,0.0673,0.0435,0.0,0.225,0.294,125.314,4,hard-rock,2002,2000s,Latin America,Workout,Emerging,YouTube Music,2002,2002.0,2000s
6AJrjScRxKAzfImtWbCIaM,Thin Lizzy,0.0,263146.0,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,hard-rock,1991,1990s,Europe,Mood,Emerging,Spotify,1991,1991.0,1990s
4A065x9kJt955eGVqf813g,Alice In Chains,69.0,149466.0,False,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,1,hard-rock,2004,2000s,Europe,Party,Established,YouTube Music,2004,2004.0,2000s
77mnypCdtuUwwQszzh2CKi,Raimundos,40.0,219328.0,False,0.499,0.978,10,-4.219,0,0.108,0.254,1.08e-06,0.866,0.479,174.087,4,hard-rock,1991,1990s,Asia Pacific,Sleep & Relax,Rising,Spotify,1991,1991.0,1990s
22GbAGb80ZZNgm2yrBMnpR,Metallica,66.0,403866.0,False,0.55,0.824,9,-7.848,0,0.0347,0.000362,0.00115,0.0865,0.332,131.387,4,hard-rock,1999,1990s,Latin America,Discover,Established,Tidal,1999,1999.0,1990s
5Jq8ISsgnm2mPRqJi1swaZ,Steppenwolf,1.0,216693.0,False,0.468,0.81,9,-8.33,1,0.0724,0.00169,0.0314,0.567,0.464,145.589,4,hard-rock,2023,2020s,Asia Pacific,Mood,Emerging,YouTube Music,2023,2023.0,2020s
6reypLSfvgiVPl5MFvSNrK,Atlanta Rhythm Section,0.0,206133.0,False,0.433,0.264,2,-16.176,1,0.0346,0.64,0.00275,0.286,0.257,124.987,4,hard-rock,2009,2000s,Asia Pacific,Mood,Emerging,Apple Music,2009,2009.0,2000s
4HRHLsw2kVwLPiapI4bhcr,Charlie Brown Jr.,38.0,266466.0,False,0.317,0.82,6,-7.013,1,0.0684,0.00506,0.000137,0.266,0.695,170.124,4,hard-rock,2011,2010s,Latin America,Mood,Rising,YouTube Music,2011,2011.0,2010s
5b3C40EzC5DBit14cLfby8,Nazareth,23.0,204826.0,False,0.405,0.482,2,-6.484,1,0.0272,0.148,0.0,0.0816,0.449,148.64,4,hard-rock,2020,2020s,Europe,Party,Emerging,Apple Music,2020,2020.0,2020s
7LRMbd3LEoV5wZJvXT1Lwb,AC/DC,78.0,214666.0,False,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,hard-rock,2023,2020s,Asia Pacific,Focus,Superstar,Spotify,2023,2023.0,2020s
1hlveB9M6ijHZRbzZ2teyh,Twisted Sister,75.0,219666.0,False,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,4,hard-rock,2013,2010s,Asia Pacific,Top Charts,Superstar,YouTube Music,2013,2013.0,2010s
7y5uK11sbFNiNEafUvntSL,Rob Zombie,0.0,222893.0,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,hard-rock,2018,2010s,North America,Discover,Emerging,Apple Music,2018,2018.0,2010s
3CIOopLwvyMvXk97ZEksKO,MotÃ¶rhead,32.0,168320.0,False,0.322,0.991,6,-4.453,1,0.213,0.00313,0.0035,0.0708,0.198,140.221,4,hard-rock,2005,2000s,North America,Mood,Rising,Amazon Music,2005,2005.0,2000s
7yqbhojjV25ijBnJZB99nE,Popeda,34.0,174520.0,False,0.434,0.321,11,-8.473,1,0.0264,0.239,0.0,0.113,0.273,77.863,4,hard-rock,2004,2000s,Middle East & Africa,Sleep & Relax,Rising,Spotify,2004,2004.0,2000s
0VaMFkBz3QsRAuaek4jYR5,Raimundos,46.0,325024.0,False,0.708,0.809,10,-4.129,0,0.0611,0.178,1.62e-06,0.368,0.625,134.053,4,hard-rock,2008,2000s,North America,Sleep & Relax,Rising,YouTube Music,2008,2008.0,2000s
6Eg6mlmavrJxtMGW5HxMUb,Planet Hemp,46.0,185360.0,False,0.549,0.945,1,-4.534,1,0.295,0.00636,0.0,0.106,0.453,105.3,4,hard-rock,2015,2010s,Asia Pacific,Workout,Rising,YouTube Music,2015,2015.0,2010s
6wbbbTyX0vqVN85ZwiRIm3,Burgerkill,36.0,273880.0,True,0.462,0.98,4,-5.191,0,0.0912,0.00015,0.0278,0.138,0.244,99.827,4,hard-rock,2015,2010s,Europe,Focus,Rising,Amazon Music,2015,2015.0,2010s
7iOm7tuQZeqXqzBZJ14CSM,Nazareth,26.0,233853.0,False,0.474,0.508,6,-6.845,0,0.0235,0.316,0.0,0.166,0.358,77.31,4,hard-rock,2004,2000s,North America,Focus,Emerging,Spotify,2004,2004.0,2000s
2xKmP9tHPW0qgqDTjvIFnU,White Lion,0.0,248333.0,False,0.477,0.85,11,-6.782,0,0.0455,0.00673,0.0,0.218,0.383,126.311,4,hard-rock,1995,1990s,North America,Party,Emerging,Apple Music,1995,1995.0,1990s
1LTdZtCjUUn6ptIpu3ZPlZ,Planet Hemp,36.0,211506.0,False,0.435,0.946,7,-5.577,1,0.258,0.00307,0.0,0.64,0.536,97.211,4,hard-rock,2014,2010s,North America,Workout,Rising,YouTube Music,2014,2014.0,2010s
5jEAWfOIPhTol0LCRx2Mzj,Pitty,39.0,268440.0,False,0.392,0.765,5,-5.906,1,0.0376,0.00451,0.0,0.128,0.647,121.499,4,hard-rock,1994,1990s,North America,Discover,Rising,Apple Music,1994,1994.0,1990s
6ckozbGmOusAnLT2LEbERy,Metallica,61.0,284506.0,False,0.283,0.988,0,-7.017,1,0.111,3.75e-05,0.728,0.0712,0.133,90.791,4,hard-rock,2013,2010s,Europe,Party,Established,Spotify,2013,2013.0,2010s
7fcfNW0XxTWlwVlftzfDOR,Pantera,74.0,315120.0,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,hard-rock,2015,2010s,Latin America,Workout,Superstar,Apple Music,2015,2015.0,2010s
75KyB8zFgkkfwOWr3wz2y0,Los Prisioneros,39.0,136373.0,False,0.525,0.869,4,-7.556,0,0.0519,0.1,6.21e-06,0.172,0.651,158.127,4,hard-rock,2015,2010s,Middle East & Africa,Top Charts,Rising,Tidal,2015,2015.0,2010s
6lePhNNMArBmIlN6CcXV53,Ghost,6.0,269706.0,False,0.355,0.823,9,-6.254,1,0.0517,0.000519,0.072,0.258,0.229,183.859,4,hard-rock,2017,2010s,Europe,Focus,Emerging,YouTube Music,2017,2017.0,2010s
4kLIAQN2z1Uh0NvpNgz6jF,KISS,1.0,175853.0,False,0.54,0.926,1,-6.205,1,0.162,0.0191,0.0,0.651,0.686,144.8,4,hard-rock,2019,2010s,Europe,Discover,Emerging,Apple Music,2019,2019.0,2010s
0gkWw8Cx8D9f9wNhNMBy59,Charlie Brown Jr.,38.0,225680.0,False,0.74,0.911,1,-5.377,0,0.0406,0.0679,0.000458,0.342,0.731,106.956,4,hard-rock,2011,2010s,Europe,Top Charts,Rising,YouTube Music,2011,2011.0,2010s
5CQ30WqJwcep0pYcV4AMNc,Led Zeppelin,79.0,482830.0,False,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4,hard-rock,2016,2010s,Europe,Discover,Superstar,Apple Music,2016,2016.0,2010s
755bvJDSA3LNcNuFgBT9LK,Black Sabbath,37.0,354213.0,False,0.334,0.828,9,-9.168,1,0.0985,0.00312,0.0043,0.0949,0.515,157.891,4,hard-rock,2014,2010s,Europe,Party,Rising,Tidal,2014,2014.0,2010s
6JsiDFQRx7GHcuf2UroSYB,The Blue Stones,62.0,185960.0,False,0.559,0.845,11,-4.236,0,0.0362,0.00757,3.66e-05,0.115,0.262,91.98,4,hard-rock,2000,2000s,North America,Workout,Established,Apple Music,2000,2000.0,2000s
69UZ7jq0OEfymnk2mmXScI,White Zombie,0.0,234466.0,False,0.636,0.937,9,-3.94,1,0.044,0.00117,0.000223,0.54,0.395,112.641,4,hard-rock,1969,1960s,North America,Focus,Emerging,Spotify,1969,1969.0,1960s
2bDENJyfbxj0neGiXUFvIX,Welshly Arms,66.0,232173.0,False,0.537,0.656,11,-5.863,0,0.0411,0.0458,2.54e-06,0.112,0.45,141.873,4,hard-rock,unknown,2000s,North America,Focus,Established,Spotify,unknown,,
3enLmvppgGgo2AGl5whW0m,Matanza,39.0,163600.0,False,0.335,0.998,11,-3.384,0,0.173,0.00108,2.18e-06,0.252,0.149,171.075,4,hard-rock,2009,2000s,North America,Discover,Rising,Spotify,2009,2009.0,2000s
47RAxX2yfiZWmsNKLvjQON,Firehouse,62.0,261906.0,False,0.513,0.522,1,-7.569,1,0.0295,0.0634,0.0,0.121,0.336,141.833,4,hard-rock,2013,2010s,Latin America,Discover,Established,Apple Music,2013,2013.0,2010s
5fPIx4t5vomPE9cWnTL6gv,Europe,48.0,321266.0,False,0.541,0.742,9,-7.79,1,0.0284,0.00304,0.0,0.124,0.342,99.032,4,hard-rock,2019,2010s,North America,Discover,Rising,YouTube Music,2019,2019.0,2010s
473BctFOaLD34baSLIr3AS,Raimundos,37.0,133760.0,False,0.276,0.95,8,-6.749,0,0.102,0.0111,0.000242,0.889,0.478,145.29,3,hard-rock,2000,2000s,Asia Pacific,Mood,Rising,Amazon Music,2000,2000.0,2000s
6RbC38oDCIXD8V2AOU1Tjr,Metallica;Marianne Faithfull,63.0,279173.0,False,0.435,0.901,10,-3.694,0,0.0429,0.000303,0.0072,0.185,0.547,143.646,4,hard-rock,1994,1990s,Asia Pacific,Party,Established,Amazon Music,1994,1994.0,1990s
5qaSekPPKHIEA1Yn0qkCaC,Poison,56.0,260224.0,False,0.459,0.704,6,-5.564,1,0.0356,0.233,1.66e-06,0.374,0.342,140.367,4,hard-rock,2022,2020s,Middle East & Africa,Mood,Established,Spotify,2022,2022.0,2020s
0e5LcankE0UyJUuCoq1uH2,Steve Miller Band,0.0,264503.0,False,0.596,0.448,5,-9.616,1,0.0396,0.365,5.22e-06,0.207,0.796,83.293,4,hard-rock,1992,1990s,Asia Pacific,Discover,Emerging,Apple Music,1992,1992.0,1990s
3fPCgkC6BsI8AHyKc9XLL0,Matanza,40.0,181733.0,False,0.275,0.992,5,-3.697,1,0.144,0.0019,0.0,0.249,0.302,93.054,4,hard-rock,2010,2010s,North America,Discover,Rising,YouTube Music,2010,2010.0,2010s
5Gs6NY7QTgEq77V3DtPagv,The Phantoms,44.0,221576.0,False,0.64,0.791,6,-5.342,1,0.0647,0.000627,0.0636,0.0802,0.311,129.997,4,hard-rock,2013,2010s,Europe,Focus,Rising,Spotify,2013,2013.0,2010s
40xlAc8cl5zYZRgiJ4VDiU,Faith No More,41.0,313573.0,False,0.545,0.919,2,-7.679,1,0.0484,0.00272,0.00511,0.0977,0.387,104.366,4,hard-rock,2012,2010s,North America,Party,Rising,Apple Music,2012,2012.0,2010s
1LcLhonnvVifGT9H47X5Dk,Los Prisioneros,38.0,244053.0,False,0.791,0.605,4,-7.699,1,0.0519,0.014,0.00502,0.133,0.903,135.275,4,hard-rock,1990,1990s,Asia Pacific,Party,Rising,Spotify,1990,1990.0,1990s
2bR7PRHMdePRvBk83nWEfa,Charlie Brown Jr.,37.0,184026.0,False,0.266,0.983,6,-2.941,1,0.164,0.0153,0.00223,0.327,0.572,155.265,4,hard-rock,1981,1980s,Asia Pacific,Top Charts,Rising,Spotify,1981,1981.0,1980s
6OsUmsYsq6FxzWdG6Wr89X,White Zombie,0.0,269693.0,True,0.659,0.961,6,-5.568,1,0.0829,0.000425,0.423,0.105,0.537,101.368,4,hard-rock,1992,1990s,Asia Pacific,Sleep & Relax,Emerging,Spotify,1992,1992.0,1990s
5kW4weQet1sxEKE9wJngDJ,Mastodon,0.0,320507.0,False,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4,hard-rock,2013,2010s,Europe,Workout,Emerging,YouTube Music,2013,2013.0,2010s
6QLspHLCLftSGPa6vNzKuo,Status Quo,65.0,281746.0,False,0.686,0.722,9,-7.094,0,0.0233,0.101,3.37e-06,0.11,0.904,104.665,4,hard-rock,2012,2010s,Latin America,Sleep & Relax,Established,Apple Music,2012,2012.0,2010s
4a5Dibxjp4I8e4DWHg6apf,Lynyrd Skynyrd,0.0,197106.0,False,0.549,0.891,6,-4.044,1,0.0351,0.0141,0.00323,0.0661,0.508,111.996,4,hard-rock,2001,2000s,North America,Sleep & Relax,Emerging,YouTube Music,2001,2001.0,2000s
710LZwGdIyLGGBHg1MhUeu,Charlie Brown Jr.,38.0,147600.0,False,0.355,0.994,6,-2.437,0,0.0933,0.00419,0.000223,0.32,0.629,88.207,4,hard-rock,2014,2010s,North America,Discover,Rising,YouTube Music,2014,2014.0,2010s
54yLLvpezvPO1lA3GspiZj,Dio,67.0,340640.0,False,0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,4,hard-rock,2018,2010s,Latin America,Focus,Established,Spotify,2018,2018.0,2010s
3JLrri1xSCui3bzITDJbkk,Led Zeppelin,60.0,459093.0,True,0.336,0.318,0,-11.412,1,0.0263,0.317,0.0716,0.111,0.24,79.66,4,hard-rock,1975,1970s,Europe,Top Charts,Established,Spotify,1975,1975.0,1970s
1FaJAcRI9aJ8dGDdkVUR6s,Billy Idol,1.0,288533.0,False,0.531,0.864,4,-4.948,0,0.0611,0.000753,0.00046,0.354,0.485,166.312,4,hard-rock,2011,2010s,Middle East & Africa,Workout,Emerging,Spotify,2011,2011.0,2010s
69QHm3pustz01CJRwdo20z,AC/DC,74.0,312293.0,False,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,4,hard-rock,2015,2010s,North America,Discover,Superstar,Spotify,2015,2015.0,2010s
1NaHqvYJ48wdyQZMkNnUUr,Pantera,0.0,315120.0,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,hard-rock,2002,2000s,Asia Pacific,Discover,Emerging,Amazon Music,2002,2002.0,2000s
0NJC0FDCODpPUntRTTQq97,Aerosmith,72.0,308333.0,False,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,3,hard-rock,2004,2000s,Europe,Sleep & Relax,Superstar,YouTube Music,2004,2004.0,2000s
5qOolZ12Z4kucBfKlUJeYp,Raimundos,39.0,178357.0,False,0.38,0.966,5,-3.591,0,0.141,0.219,1.72e-06,0.883,0.406,131.567,4,hard-rock,2013,2010s,Asia Pacific,Sleep & Relax,Rising,Spotify,2013,2013.0,2010s
3yz3yceLHbR6jlyvfxrEBn,Raimundos,35.0,240746.0,True,0.358,0.916,11,-3.571,1,0.0952,0.326,8.63e-06,0.148,0.348,161.703,4,hard-rock,2020,2020s,Asia Pacific,Party,Rising,Spotify,2020,2020.0,2020s
753KutoAy00apPsplMRetG,AC/DC,64.0,366346.0,False,0.332,0.725,11,-5.809,0,0.116,0.000209,0.607,0.0767,0.422,182.364,4,hard-rock,2018,2010s,Asia Pacific,Focus,Established,YouTube Music,2018,2018.0,2010s
5QdGk4WOEq7ACHMELB5glC,Moskwa,32.0,140653.0,False,0.29,0.977,1,-6.452,1,0.0661,0.0383,3.1e-05,0.163,0.232,91.756,4,hardcore,2013,2010s,North America,Sleep & Relax,Rising,Apple Music,2013,2013.0,2010s
0xdfqjP4mkQdHvZtRXG5KG,Los Prisioneros,32.0,286017.0,False,0.426,0.959,1,-5.674,0,0.0745,0.00784,0.0,0.929,0.465,158.298,4,hardcore,2016,2010s,Middle East & Africa,Workout,Rising,YouTube Music,2016,2016.0,2010s
6emdbcRTZnIRizDP5gOnNy,Good Riddance,31.0,186000.0,False,0.474,0.829,9,-11.658,1,0.0387,0.00136,1.16e-05,0.345,0.687,100.786,4,hardcore,2006,2000s,North America,Mood,Rising,Spotify,2006,2006.0,2000s
63T3O3u70cICyNxJPh3CXn,Rakim,48.0,180933.0,False,0.657,0.674,4,-8.262,0,0.246,0.0633,2.5e-06,0.32,0.748,81.883,4,hardcore,2014,2010s,North America,Discover,Rising,Apple Music,2014,2014.0,2010s
0DKNNR9iDjwfCEpMiFXMJq,Story Of The Year,66.0,235200.0,False,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,4,hardcore,2010,2010s,Europe,Mood,Established,Spotify,2010,2010.0,2010s
0VpW9XAE5QC0nj4qhQ4FGM,Rotterdam Terror Corps,29.0,237238.0,False,0.651,0.997,8,-2.246,1,0.306,0.274,0.353,0.0847,0.0602,,4,hardcore,2000,2000s,,,Emerging,YouTube Music,2000,2000.0,2000s
0kqYjKsdQ2UfbkMANcEXou,Samiam,31.0,227840.0,True,0.469,0.889,4,-6.097,1,0.0694,0.00195,2.24e-05,0.193,0.895,188.682,4,hardcore,2015,2010s,Europe,Mood,Rising,Spotify,2015,2015.0,2010s
0vYB5bs4D2o9kN0tsu3FRn,Magnitude,31.0,110181.0,False,0.432,0.984,8,-4.186,1,0.118,0.000262,0.00204,0.371,0.398,96.746,4,hardcore,2012,2010s,Asia Pacific,Party,Rising,Spotify,2012,2012.0,2010s
63gHnuI9MzZA4lLob8t9IY,Thug Life,58.0,209466.0,True,0.705,0.71,1,-8.208,1,0.287,0.122,0.0,0.656,0.647,87.994,4,hardcore,2006,2000s,Latin America,Party,Established,Apple Music,2006,2006.0,2000s
0iXS4bcrxxzwEbwbtw8cr5,For Revenge,42.0,192066.0,False,0.497,0.885,9,-3.769,1,0.0405,0.00522,0.0032,0.0905,0.437,123.899,4,hardcore,2021,2020s,North America,Workout,Rising,Spotify,2021,2021.0,2020s
4xgO0AFVemVCeykCtnMclo,Buggin,30.0,100031.0,False,0.586,0.823,6,-9.268,0,0.0368,0.000104,0.389,0.198,0.46,96.054,4,hardcore,1967,1960s,Middle East & Africa,Top Charts,Rising,YouTube Music,1967,1967.0,1960s
5ByAIlEEnxYdvpnezg7HTX,The Notorious B.I.G.,76.0,302760.0,True,0.889,0.818,9,-4.639,1,0.253,0.47,0.0,0.179,0.782,96.063,4,hardcore,2004,2000s,North America,Focus,Superstar,Spotify,2004,2004.0,2000s
24mZnZSuGUqRGUi9CRuSJu,VÃ³mito Nuclear,32.0,247333.0,True,0.315,0.876,7,-11.078,1,0.0679,0.0699,1.49e-06,0.0731,0.178,174.594,4,hardcore,1981,1980s,Asia Pacific,Focus,Rising,Spotify,1981,1981.0,1980s
6moCeC5qvpTSmENURAH4lZ,The Psycho Realm;Sick Jacken;B,30.0,240026.0,True,0.729,0.667,6,-8.542,0,0.151,0.00068,0.00291,0.679,0.255,100.09,4,hardcore,2017,2010s,Europe,Discover,Rising,Amazon Music,2017,2017.0,2010s
7CDjFTgtXZuLRP88q5XOTQ,Dead Fish,29.0,186240.0,False,0.521,0.993,8,-3.351,1,0.151,0.000176,0.0,0.318,0.404,116.977,4,hardcore,2015,2010s,Europe,Mood,Emerging,Spotify,2015,2015.0,2010s
2ZMivAT6mukVNSC9qiDviR,EspÃ©cimen,,171400.0,False,,0.741,11,,0,0.0368,0.000297,0.248,0.13,0.643,,4,hardcore,,2000s,,,,Spotify,,,
2c2MyN7J63YIjsmw1a2xPu,ICE-T,0.0,283306.0,True,0.83,0.859,7,-9.213,1,0.124,0.000956,0.0,0.214,0.653,109.319,4,hardcore,2015,2010s,North America,Sleep & Relax,Emerging,Spotify,2015,2015.0,2010s
4z4INC37HMxjgrLJ8QsMRN,For Revenge,30.0,265959.0,False,0.386,0.752,6,-13.686,0,0.041,0.0103,0.00653,0.6,0.39,165.749,4,hardcore,2007,2000s,Europe,Top Charts,Rising,Amazon Music,2007,2007.0,2000s
49l7EB9YdDoHd6F0uDxyc6,Captain Jack,30.0,189746.0,False,0.443,0.898,8,-4.487,1,0.0712,0.0223,0.000149,0.138,0.655,97.451,4,hardcore,2017,2010s,North America,Discover,Rising,YouTube Music,2017,2017.0,2010s
7i5IbgNkFA4JwfT4OAgdgD,9mm Parabellum Bullet,0.0,191786.0,False,0.378,0.934,11,-3.702,0,0.107,0.0013,0.0149,0.322,0.602,159.829,4,hardcore,2010,2010s,North America,Sleep & Relax,Emerging,Tidal,2010,2010.0,2010s
1Whw9TVTptSxNLg8f6cLvD,Eterna Inocencia,32.0,233635.0,False,0.516,0.857,7,-5.136,1,0.0402,0.00414,5.17e-05,0.151,0.424,137.974,4,hardcore,2008,2000s,North America,Top Charts,Rising,YouTube Music,2008,2008.0,2000s
5IVA7WzOlWrmZh8EqZqMaw,Hatebreed,70.0,161626.0,True,0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085,4,hardcore,2021,2020s,Europe,Discover,Superstar,YouTube Music,2021,2021.0,2020s
06Lrz6eyIROUC8JM0MylSO,Bayside,34.0,241266.0,False,0.506,0.943,8,-5.23,1,0.104,0.000111,0.0,0.119,0.273,124.92,4,hardcore,2002,2000s,Asia Pacific,Workout,Rising,Apple Music,2002,2002.0,2000s
7iW8xGGEHZFMcyBdWlAsIX,Nosferatu,31.0,199782.0,False,0.245,0.974,1,-1.413,1,0.436,0.171,4.97e-05,0.35,0.162,184.986,4,hardcore,1993,1990s,Europe,Focus,Rising,YouTube Music,1993,1993.0,1990s
06UPCXzhIsXnceSXmKLMEY,Nas,55.0,277706.0,True,0.573,0.831,7,-5.586,1,0.433,0.0401,0.0,0.0909,0.766,,4,hardcore,2013,2010s,,,Established,Apple Music,2013,2013.0,2010s
75KyB8zFgkkfwOWr3wz2y0,Los Prisioneros,39.0,136373.0,False,0.525,0.869,4,-7.556,0,0.0519,0.1,6.21e-06,0.172,0.651,158.127,4,hardcore,2023,2020s,Latin America,Workout,Rising,YouTube Music,2023,2023.0,2020s
36GzoENVmN9pK1teHlyhKt,Eazy-E;Ice Cube,32.0,235733.0,True,0.958,0.652,7,-8.978,1,0.243,0.0164,3.95e-06,0.328,0.559,105.663,4,hardcore,2007,2000s,Latin America,Party,Rising,YouTube Music,2007,2007.0,2000s
5N3LmVCqLneS7NkmDwozXZ,Millencolin,30.0,126893.0,False,0.319,0.875,9,-7.684,1,0.0527,0.00141,0.0,0.305,0.73,100.577,4,hardcore,1983,1980s,Latin America,Party,Rising,YouTube Music,1983,1983.0,1980s
24tp6mtoMwv9DCLVsDhl5Z,Lloyd Banks;Young Buck;50 Cent,35.0,176453.0,True,0.85,0.423,10,-7.819,0,0.171,0.266,0.0,0.0808,0.358,128.008,4,hardcore,2005,2000s,Europe,Party,Rising,Spotify,2005,2005.0,2000s
1UJK0babSL6f8K1Vd3XETP,BBS Paranoicos,31.0,180320.0,False,0.378,0.865,1,-4.519,1,0.0406,6.01e-05,0.531,0.184,0.532,96.778,4,hardcore,2011,2010s,Latin America,Top Charts,Rising,Apple Music,2011,2011.0,2010s
3XzAKoTEjmVCZLi118Yfyu,Los Prisioneros,36.0,273973.0,False,0.788,0.522,1,-14.554,0,0.0384,0.439,0.339,0.119,0.971,122.712,4,hardcore,1997,1990s,North America,Top Charts,Rising,Apple Music,1997,1997.0,1990s
